year,month,week,country,product,store,num_sold
2018,1,3,Norway,Kaggle Mug,KaggleMart,2844
2018,1,3,Norway,Kaggle Mug,KaggleRama,5072
2018,1,3,Norway,Kaggle Sticker,KaggleMart,1327
2018,1,3,Norway,Kaggle Sticker,KaggleRama,2272
2018,1,3,Sweden,Kaggle Hat,KaggleMart,3246
2018,1,3,Sweden,Kaggle Hat,KaggleRama,5499
2018,1,3,Sweden,Kaggle Mug,KaggleMart,1910
2018,1,3,Sweden,Kaggle Mug,KaggleRama,3367
2018,1,3,Sweden,Kaggle Sticker,KaggleMart,854
2018,1,3,Sweden,Kaggle Sticker,KaggleRama,1505
2018,1,4,Finland,Kaggle Hat,KaggleMart,2967
2018,1,4,Finland,Kaggle Hat,KaggleRama,5256
2018,1,4,Finland,Kaggle Mug,KaggleMart,1728
2018,1,4,Finland,Kaggle Mug,KaggleRama,3003
2018,1,4,Finland,Kaggle Sticker,KaggleMart,792
2018,1,4,Finland,Kaggle Sticker,KaggleRama,1348
2018,1,4,Norway,Kaggle Hat,KaggleMart,4889
2018,1,4,Norway,Kaggle Hat,KaggleRama,8299
2018,1,4,Norway,Kaggle Mug,KaggleMart,2740
2018,1,4,Norway,Kaggle Mug,KaggleRama,4883
2018,1,4,Norway,Kaggle Sticker,KaggleMart,1298
2018,1,4,Norway,Kaggle Sticker,KaggleRama,2225
2018,1,4,Sweden,Kaggle Hat,KaggleMart,3192
2018,1,4,Sweden,Kaggle Hat,KaggleRama,5554
2018,1,4,Sweden,Kaggle Mug,KaggleMart,1864
2018,1,4,Sweden,Kaggle Mug,KaggleRama,3233
2018,1,4,Sweden,Kaggle Sticker,KaggleMart,872
2018,1,4,Sweden,Kaggle Sticker,KaggleRama,1472
2018,1,5,Finland,Kaggle Hat,KaggleMart,1182
2018,1,5,Finland,Kaggle Hat,KaggleRama,2014
2018,1,5,Finland,Kaggle Mug,KaggleMart,691
2018,1,5,Finland,Kaggle Mug,KaggleRama,1188
2018,1,5,Finland,Kaggle Sticker,KaggleMart,296
2018,1,5,Finland,Kaggle Sticker,KaggleRama,562
2018,1,5,Norway,Kaggle Hat,KaggleMart,1945
2018,1,5,Norway,Kaggle Hat,KaggleRama,3415
2018,1,5,Norway,Kaggle Mug,KaggleMart,1166
2018,1,5,Norway,Kaggle Mug,KaggleRama,1860
2018,1,5,Norway,Kaggle Sticker,KaggleMart,511
2018,1,5,Norway,Kaggle Sticker,KaggleRama,876
2018,1,5,Sweden,Kaggle Hat,KaggleMart,1267
2018,1,5,Sweden,Kaggle Hat,KaggleRama,2315
2018,1,5,Sweden,Kaggle Mug,KaggleMart,762
2018,1,5,Sweden,Kaggle Mug,KaggleRama,1320
2018,1,5,Sweden,Kaggle Sticker,KaggleMart,362
2018,1,5,Sweden,Kaggle Sticker,KaggleRama,608
2018,2,1,Finland,Kaggle Hat,KaggleMart,3000
2018,2,1,Finland,Kaggle Hat,KaggleRama,5399
2018,2,1,Finland,Kaggle Mug,KaggleMart,1721
2018,2,1,Finland,Kaggle Mug,KaggleRama,2926
2018,2,1,Finland,Kaggle Sticker,KaggleMart,754
2018,2,1,Finland,Kaggle Sticker,KaggleRama,1294
2018,2,1,Norway,Kaggle Hat,KaggleMart,5063
2018,2,1,Norway,Kaggle Hat,KaggleRama,8647
2018,2,1,Norway,Kaggle Mug,KaggleMart,2788
2018,2,1,Norway,Kaggle Mug,KaggleRama,4895
2018,2,1,Norway,Kaggle Sticker,KaggleMart,1299
2018,2,1,Norway,Kaggle Sticker,KaggleRama,2204
2018,2,1,Sweden,Kaggle Hat,KaggleMart,3305
2018,2,1,Sweden,Kaggle Hat,KaggleRama,5729
2018,2,1,Sweden,Kaggle Mug,KaggleMart,1886
2018,2,1,Sweden,Kaggle Mug,KaggleRama,3228
2018,2,1,Sweden,Kaggle Sticker,KaggleMart,862
2018,2,1,Sweden,Kaggle Sticker,KaggleRama,1429
2018,2,2,Finland,Kaggle Hat,KaggleMart,3065
2018,2,2,Finland,Kaggle Hat,KaggleRama,5240
2018,2,2,Finland,Kaggle Mug,KaggleMart,1673
2018,2,2,Finland,Kaggle Mug,KaggleRama,2881
2018,2,2,Finland,Kaggle Sticker,KaggleMart,774
2018,2,2,Finland,Kaggle Sticker,KaggleRama,1294
2018,2,2,Norway,Kaggle Hat,KaggleMart,5092
2018,2,2,Norway,Kaggle Hat,KaggleRama,8473
2018,2,2,Norway,Kaggle Mug,KaggleMart,2796
2018,2,2,Norway,Kaggle Mug,KaggleRama,4883
2018,2,2,Norway,Kaggle Sticker,KaggleMart,1238
2018,2,2,Norway,Kaggle Sticker,KaggleRama,2197
2018,2,2,Sweden,Kaggle Hat,KaggleMart,3414
2018,2,2,Sweden,Kaggle Hat,KaggleRama,6037
2018,2,2,Sweden,Kaggle Mug,KaggleMart,1782
2018,2,2,Sweden,Kaggle Mug,KaggleRama,3155
2018,2,2,Sweden,Kaggle Sticker,KaggleMart,845
2018,2,2,Sweden,Kaggle Sticker,KaggleRama,1483
2018,2,3,Finland,Kaggle Hat,KaggleMart,3189
2018,2,3,Finland,Kaggle Hat,KaggleRama,5457
2018,2,3,Finland,Kaggle Mug,KaggleMart,1626
2018,2,3,Finland,Kaggle Mug,KaggleRama,2971
2018,2,3,Finland,Kaggle Sticker,KaggleMart,757
2018,2,3,Finland,Kaggle Sticker,KaggleRama,1310
2018,2,3,Norway,Kaggle Hat,KaggleMart,5040
2018,2,3,Norway,Kaggle Hat,KaggleRama,9035
2018,2,3,Norway,Kaggle Mug,KaggleMart,2718
2018,2,3,Norway,Kaggle Mug,KaggleRama,4854
2018,2,3,Norway,Kaggle Sticker,KaggleMart,1276
2018,2,3,Norway,Kaggle Sticker,KaggleRama,2201
2018,2,3,Sweden,Kaggle Hat,KaggleMart,3345
2018,2,3,Sweden,Kaggle Hat,KaggleRama,6112
2018,2,3,Sweden,Kaggle Mug,KaggleMart,1807
2018,2,3,Sweden,Kaggle Mug,KaggleRama,3145
2018,2,3,Sweden,Kaggle Sticker,KaggleMart,821
2018,2,3,Sweden,Kaggle Sticker,KaggleRama,1504
2018,2,4,Finland,Kaggle Hat,KaggleMart,3206
2018,2,4,Finland,Kaggle Hat,KaggleRama,5279
2018,2,4,Finland,Kaggle Mug,KaggleMart,1634
2018,2,4,Finland,Kaggle Mug,KaggleRama,2973
2018,2,4,Finland,Kaggle Sticker,KaggleMart,775
2018,2,4,Finland,Kaggle Sticker,KaggleRama,1317
2018,2,4,Norway,Kaggle Hat,KaggleMart,5041
2018,2,4,Norway,Kaggle Hat,KaggleRama,9033
2018,2,4,Norway,Kaggle Mug,KaggleMart,2679
2018,2,4,Norway,Kaggle Mug,KaggleRama,4870
2018,2,4,Norway,Kaggle Sticker,KaggleMart,1237
2018,2,4,Norway,Kaggle Sticker,KaggleRama,2246
2018,2,4,Sweden,Kaggle Hat,KaggleMart,3415
2018,2,4,Sweden,Kaggle Hat,KaggleRama,5942
2018,2,4,Sweden,Kaggle Mug,KaggleMart,1805
2018,2,4,Sweden,Kaggle Mug,KaggleRama,3112
2018,2,4,Sweden,Kaggle Sticker,KaggleMart,827
2018,2,4,Sweden,Kaggle Sticker,KaggleRama,1474
2018,3,1,Finland,Kaggle Hat,KaggleMart,3268
2018,3,1,Finland,Kaggle Hat,KaggleRama,5676
2018,3,1,Finland,Kaggle Mug,KaggleMart,1594
2018,3,1,Finland,Kaggle Mug,KaggleRama,2799
2018,3,1,Finland,Kaggle Sticker,KaggleMart,776
2018,3,1,Finland,Kaggle Sticker,KaggleRama,1349
2018,3,1,Norway,Kaggle Hat,KaggleMart,5318
2018,3,1,Norway,Kaggle Hat,KaggleRama,9285
2018,3,1,Norway,Kaggle Mug,KaggleMart,2679
2018,3,1,Norway,Kaggle Mug,KaggleRama,4770
2018,3,1,Norway,Kaggle Sticker,KaggleMart,1237
2018,3,1,Norway,Kaggle Sticker,KaggleRama,2137
2018,3,1,Sweden,Kaggle Hat,KaggleMart,3595
2018,3,1,Sweden,Kaggle Hat,KaggleRama,5974
2018,3,1,Sweden,Kaggle Mug,KaggleMart,1729
2018,3,1,Sweden,Kaggle Mug,KaggleRama,3008
2018,3,1,Sweden,Kaggle Sticker,KaggleMart,858
2018,3,1,Sweden,Kaggle Sticker,KaggleRama,1464
2018,3,2,Finland,Kaggle Hat,KaggleMart,3223
2018,3,2,Finland,Kaggle Hat,KaggleRama,5665
2018,3,2,Finland,Kaggle Mug,KaggleMart,1536
2018,3,2,Finland,Kaggle Mug,KaggleRama,2794
2018,3,2,Finland,Kaggle Sticker,KaggleMart,769
2018,3,2,Finland,Kaggle Sticker,KaggleRama,1352
2018,3,2,Norway,Kaggle Hat,KaggleMart,5299
2018,3,2,Norway,Kaggle Hat,KaggleRama,9458
2018,3,2,Norway,Kaggle Mug,KaggleMart,2736
2018,3,2,Norway,Kaggle Mug,KaggleRama,4535
2018,3,2,Norway,Kaggle Sticker,KaggleMart,1249
2018,3,2,Norway,Kaggle Sticker,KaggleRama,2305
2018,3,2,Sweden,Kaggle Hat,KaggleMart,3519
2018,3,2,Sweden,Kaggle Hat,KaggleRama,6104
2018,3,2,Sweden,Kaggle Mug,KaggleMart,1725
2018,3,2,Sweden,Kaggle Mug,KaggleRama,3018
2018,3,2,Sweden,Kaggle Sticker,KaggleMart,859
2018,3,2,Sweden,Kaggle Sticker,KaggleRama,1488
2018,3,3,Finland,Kaggle Hat,KaggleMart,3297
2018,3,3,Finland,Kaggle Hat,KaggleRama,5754
2018,3,3,Finland,Kaggle Mug,KaggleMart,1520
2018,3,3,Finland,Kaggle Mug,KaggleRama,2772
2018,3,3,Finland,Kaggle Sticker,KaggleMart,779
2018,3,3,Finland,Kaggle Sticker,KaggleRama,1318
2018,3,3,Norway,Kaggle Hat,KaggleMart,5414
2018,3,3,Norway,Kaggle Hat,KaggleRama,9332
2018,3,3,Norway,Kaggle Mug,KaggleMart,2563
2018,3,3,Norway,Kaggle Mug,KaggleRama,4542
2018,3,3,Norway,Kaggle Sticker,KaggleMart,1202
2018,3,3,Norway,Kaggle Sticker,KaggleRama,2196
2018,3,3,Sweden,Kaggle Hat,KaggleMart,3615
2018,3,3,Sweden,Kaggle Hat,KaggleRama,6084
2018,3,3,Sweden,Kaggle Mug,KaggleMart,1706
2018,3,3,Sweden,Kaggle Mug,KaggleRama,3056
2018,3,3,Sweden,Kaggle Sticker,KaggleMart,848
2018,3,3,Sweden,Kaggle Sticker,KaggleRama,1450
2018,3,4,Finland,Kaggle Hat,KaggleMart,3341
2018,3,4,Finland,Kaggle Hat,KaggleRama,5413
2018,3,4,Finland,Kaggle Mug,KaggleMart,1525
2018,3,4,Finland,Kaggle Mug,KaggleRama,2650
2018,3,4,Finland,Kaggle Sticker,KaggleMart,760
2018,3,4,Finland,Kaggle Sticker,KaggleRama,1328
2018,3,4,Norway,Kaggle Hat,KaggleMart,5327
2018,3,4,Norway,Kaggle Hat,KaggleRama,9164
2018,3,4,Norway,Kaggle Mug,KaggleMart,2595
2018,3,4,Norway,Kaggle Mug,KaggleRama,4349
2018,3,4,Norway,Kaggle Sticker,KaggleMart,1293
2018,3,4,Norway,Kaggle Sticker,KaggleRama,2213
2018,3,4,Sweden,Kaggle Hat,KaggleMart,3607
2018,3,4,Sweden,Kaggle Hat,KaggleRama,6354
2018,3,4,Sweden,Kaggle Mug,KaggleMart,1699
2018,3,4,Sweden,Kaggle Mug,KaggleRama,2904
2018,3,4,Sweden,Kaggle Sticker,KaggleMart,820
2018,3,4,Sweden,Kaggle Sticker,KaggleRama,1456
2018,3,5,Finland,Kaggle Hat,KaggleMart,1452
2018,3,5,Finland,Kaggle Hat,KaggleRama,2662
2018,3,5,Finland,Kaggle Mug,KaggleMart,674
2018,3,5,Finland,Kaggle Mug,KaggleRama,1171
2018,3,5,Finland,Kaggle Sticker,KaggleMart,347
2018,3,5,Finland,Kaggle Sticker,KaggleRama,592
2018,3,5,Norway,Kaggle Hat,KaggleMart,2606
2018,3,5,Norway,Kaggle Hat,KaggleRama,4362
2018,3,5,Norway,Kaggle Mug,KaggleMart,1166
2018,3,5,Norway,Kaggle Mug,KaggleRama,2115
2018,3,5,Norway,Kaggle Sticker,KaggleMart,588
2018,3,5,Norway,Kaggle Sticker,KaggleRama,1047
2018,3,5,Sweden,Kaggle Hat,KaggleMart,1650
2018,3,5,Sweden,Kaggle Hat,KaggleRama,2897
2018,3,5,Sweden,Kaggle Mug,KaggleMart,741
2018,3,5,Sweden,Kaggle Mug,KaggleRama,1275
2018,3,5,Sweden,Kaggle Sticker,KaggleMart,365
2018,3,5,Sweden,Kaggle Sticker,KaggleRama,648
2018,4,1,Finland,Kaggle Hat,KaggleMart,4314
2018,4,1,Finland,Kaggle Hat,KaggleRama,7344
2018,4,1,Finland,Kaggle Mug,KaggleMart,1904
2018,4,1,Finland,Kaggle Mug,KaggleRama,3331
2018,4,1,Finland,Kaggle Sticker,KaggleMart,979
2018,4,1,Finland,Kaggle Sticker,KaggleRama,1703
2018,4,1,Norway,Kaggle Hat,KaggleMart,7338
2018,4,1,Norway,Kaggle Hat,KaggleRama,13035
2018,4,1,Norway,Kaggle Mug,KaggleMart,3477
2018,4,1,Norway,Kaggle Mug,KaggleRama,5820
2018,4,1,Norway,Kaggle Sticker,KaggleMart,1710
2018,4,1,Norway,Kaggle Sticker,KaggleRama,3056
2018,4,1,Sweden,Kaggle Hat,KaggleMart,4548
2018,4,1,Sweden,Kaggle Hat,KaggleRama,7962
2018,4,1,Sweden,Kaggle Mug,KaggleMart,2146
2018,4,1,Sweden,Kaggle Mug,KaggleRama,3769
2018,4,1,Sweden,Kaggle Sticker,KaggleMart,1068
2018,4,1,Sweden,Kaggle Sticker,KaggleRama,1806
2018,4,2,Finland,Kaggle Hat,KaggleMart,3458
2018,4,2,Finland,Kaggle Hat,KaggleRama,6147
2018,4,2,Finland,Kaggle Mug,KaggleMart,1582
2018,4,2,Finland,Kaggle Mug,KaggleRama,2759
2018,4,2,Finland,Kaggle Sticker,KaggleMart,819
2018,4,2,Finland,Kaggle Sticker,KaggleRama,1428
2018,4,2,Norway,Kaggle Hat,KaggleMart,5743
2018,4,2,Norway,Kaggle Hat,KaggleRama,9749
2018,4,2,Norway,Kaggle Mug,KaggleMart,2529
2018,4,2,Norway,Kaggle Mug,KaggleRama,4434
2018,4,2,Norway,Kaggle Sticker,KaggleMart,1347
2018,4,2,Norway,Kaggle Sticker,KaggleRama,2352
2018,4,2,Sweden,Kaggle Hat,KaggleMart,3800
2018,4,2,Sweden,Kaggle Hat,KaggleRama,6740
2018,4,2,Sweden,Kaggle Mug,KaggleMart,1669
2018,4,2,Sweden,Kaggle Mug,KaggleRama,3102
2018,4,2,Sweden,Kaggle Sticker,KaggleMart,900
2018,4,2,Sweden,Kaggle Sticker,KaggleRama,1595
2018,4,3,Finland,Kaggle Hat,KaggleMart,3206
2018,4,3,Finland,Kaggle Hat,KaggleRama,5731
2018,4,3,Finland,Kaggle Mug,KaggleMart,1453
2018,4,3,Finland,Kaggle Mug,KaggleRama,2527
2018,4,3,Finland,Kaggle Sticker,KaggleMart,757
2018,4,3,Finland,Kaggle Sticker,KaggleRama,1359
2018,4,3,Norway,Kaggle Hat,KaggleMart,5485
2018,4,3,Norway,Kaggle Hat,KaggleRama,9399
2018,4,3,Norway,Kaggle Mug,KaggleMart,2513
2018,4,3,Norway,Kaggle Mug,KaggleRama,4244
2018,4,3,Norway,Kaggle Sticker,KaggleMart,1284
2018,4,3,Norway,Kaggle Sticker,KaggleRama,2278
2018,4,3,Sweden,Kaggle Hat,KaggleMart,3536
2018,4,3,Sweden,Kaggle Hat,KaggleRama,6128
2018,4,3,Sweden,Kaggle Mug,KaggleMart,1552
2018,4,3,Sweden,Kaggle Mug,KaggleRama,2738
2018,4,3,Sweden,Kaggle Sticker,KaggleMart,846
2018,4,3,Sweden,Kaggle Sticker,KaggleRama,1425
2018,4,4,Finland,Kaggle Hat,KaggleMart,3237
2018,4,4,Finland,Kaggle Hat,KaggleRama,5544
2018,4,4,Finland,Kaggle Mug,KaggleMart,1428
2018,4,4,Finland,Kaggle Mug,KaggleRama,2452
2018,4,4,Finland,Kaggle Sticker,KaggleMart,774
2018,4,4,Finland,Kaggle Sticker,KaggleRama,1306
2018,4,4,Norway,Kaggle Hat,KaggleMart,5264
2018,4,4,Norway,Kaggle Hat,KaggleRama,9433
2018,4,4,Norway,Kaggle Mug,KaggleMart,2379
2018,4,4,Norway,Kaggle Mug,KaggleRama,4121
2018,4,4,Norway,Kaggle Sticker,KaggleMart,1275
2018,4,4,Norway,Kaggle Sticker,KaggleRama,2249
2018,4,4,Sweden,Kaggle Hat,KaggleMart,3540
2018,4,4,Sweden,Kaggle Hat,KaggleRama,6106
2018,4,4,Sweden,Kaggle Mug,KaggleMart,1579
2018,4,4,Sweden,Kaggle Mug,KaggleRama,2678
2018,4,4,Sweden,Kaggle Sticker,KaggleMart,822
2018,4,4,Sweden,Kaggle Sticker,KaggleRama,1460
2018,4,5,Finland,Kaggle Hat,KaggleMart,910
2018,4,5,Finland,Kaggle Hat,KaggleRama,1671
2018,4,5,Finland,Kaggle Mug,KaggleMart,450
2018,4,5,Finland,Kaggle Mug,KaggleRama,740
2018,4,5,Finland,Kaggle Sticker,KaggleMart,226
2018,4,5,Finland,Kaggle Sticker,KaggleRama,395
2018,4,5,Norway,Kaggle Hat,KaggleMart,1593
2018,4,5,Norway,Kaggle Hat,KaggleRama,2718
2018,4,5,Norway,Kaggle Mug,KaggleMart,690
2018,4,5,Norway,Kaggle Mug,KaggleRama,1241
2018,4,5,Norway,Kaggle Sticker,KaggleMart,377
2018,4,5,Norway,Kaggle Sticker,KaggleRama,666
2018,4,5,Sweden,Kaggle Hat,KaggleMart,1094
2018,4,5,Sweden,Kaggle Hat,KaggleRama,1743
2018,4,5,Sweden,Kaggle Mug,KaggleMart,463
2018,4,5,Sweden,Kaggle Mug,KaggleRama,777
2018,4,5,Sweden,Kaggle Sticker,KaggleMart,251
2018,4,5,Sweden,Kaggle Sticker,KaggleRama,396
2018,5,1,Finland,Kaggle Hat,KaggleMart,3533
2018,5,1,Finland,Kaggle Hat,KaggleRama,6086
2018,5,1,Finland,Kaggle Mug,KaggleMart,1633
2018,5,1,Finland,Kaggle Mug,KaggleRama,2684
2018,5,1,Finland,Kaggle Sticker,KaggleMart,890
2018,5,1,Finland,Kaggle Sticker,KaggleRama,1461
2018,5,1,Norway,Kaggle Hat,KaggleMart,5665
2018,5,1,Norway,Kaggle Hat,KaggleRama,9989
2018,5,1,Norway,Kaggle Mug,KaggleMart,2635
2018,5,1,Norway,Kaggle Mug,KaggleRama,4459
2018,5,1,Norway,Kaggle Sticker,KaggleMart,1455
2018,5,1,Norway,Kaggle Sticker,KaggleRama,2479
2018,5,1,Sweden,Kaggle Hat,KaggleMart,3909
2018,5,1,Sweden,Kaggle Hat,KaggleRama,6753
2018,5,1,Sweden,Kaggle Mug,KaggleMart,1699
2018,5,1,Sweden,Kaggle Mug,KaggleRama,2948
2018,5,1,Sweden,Kaggle Sticker,KaggleMart,944
2018,5,1,Sweden,Kaggle Sticker,KaggleRama,1644
2018,5,2,Finland,Kaggle Hat,KaggleMart,3469
2018,5,2,Finland,Kaggle Hat,KaggleRama,5824
2018,5,2,Finland,Kaggle Mug,KaggleMart,1496
2018,5,2,Finland,Kaggle Mug,KaggleRama,2606
2018,5,2,Finland,Kaggle Sticker,KaggleMart,810
2018,5,2,Finland,Kaggle Sticker,KaggleRama,1443
2018,5,2,Norway,Kaggle Hat,KaggleMart,5500
2018,5,2,Norway,Kaggle Hat,KaggleRama,10123
2018,5,2,Norway,Kaggle Mug,KaggleMart,2453
2018,5,2,Norway,Kaggle Mug,KaggleRama,4264
2018,5,2,Norway,Kaggle Sticker,KaggleMart,1351
2018,5,2,Norway,Kaggle Sticker,KaggleRama,2435
2018,5,2,Sweden,Kaggle Hat,KaggleMart,3657
2018,5,2,Sweden,Kaggle Hat,KaggleRama,6427
2018,5,2,Sweden,Kaggle Mug,KaggleMart,1634
2018,5,2,Sweden,Kaggle Mug,KaggleRama,2795
2018,5,2,Sweden,Kaggle Sticker,KaggleMart,905
2018,5,2,Sweden,Kaggle Sticker,KaggleRama,1619
2018,5,3,Finland,Kaggle Hat,KaggleMart,3293
2018,5,3,Finland,Kaggle Hat,KaggleRama,5890
2018,5,3,Finland,Kaggle Mug,KaggleMart,1442
2018,5,3,Finland,Kaggle Mug,KaggleRama,2574
2018,5,3,Finland,Kaggle Sticker,KaggleMart,831
2018,5,3,Finland,Kaggle Sticker,KaggleRama,1482
2018,5,3,Norway,Kaggle Hat,KaggleMart,5918
2018,5,3,Norway,Kaggle Hat,KaggleRama,9996
2018,5,3,Norway,Kaggle Mug,KaggleMart,2487
2018,5,3,Norway,Kaggle Mug,KaggleRama,4393
2018,5,3,Norway,Kaggle Sticker,KaggleMart,1465
2018,5,3,Norway,Kaggle Sticker,KaggleRama,2549
2018,5,3,Sweden,Kaggle Hat,KaggleMart,3483
2018,5,3,Sweden,Kaggle Hat,KaggleRama,6325
2018,5,3,Sweden,Kaggle Mug,KaggleMart,1578
2018,5,3,Sweden,Kaggle Mug,KaggleRama,2631
2018,5,3,Sweden,Kaggle Sticker,KaggleMart,888
2018,5,3,Sweden,Kaggle Sticker,KaggleRama,1562
2018,5,4,Finland,Kaggle Hat,KaggleMart,3340
2018,5,4,Finland,Kaggle Hat,KaggleRama,5769
2018,5,4,Finland,Kaggle Mug,KaggleMart,1488
2018,5,4,Finland,Kaggle Mug,KaggleRama,2569
2018,5,4,Finland,Kaggle Sticker,KaggleMart,858
2018,5,4,Finland,Kaggle Sticker,KaggleRama,1480
2018,5,4,Norway,Kaggle Hat,KaggleMart,6407
2018,5,4,Norway,Kaggle Hat,KaggleRama,11349
2018,5,4,Norway,Kaggle Mug,KaggleMart,2852
2018,5,4,Norway,Kaggle Mug,KaggleRama,4890
2018,5,4,Norway,Kaggle Sticker,KaggleMart,1639
2018,5,4,Norway,Kaggle Sticker,KaggleRama,2780
2018,5,4,Sweden,Kaggle Hat,KaggleMart,3721
2018,5,4,Sweden,Kaggle Hat,KaggleRama,6528
2018,5,4,Sweden,Kaggle Mug,KaggleMart,1594
2018,5,4,Sweden,Kaggle Mug,KaggleRama,2825
2018,5,4,Sweden,Kaggle Sticker,KaggleMart,943
2018,5,4,Sweden,Kaggle Sticker,KaggleRama,1671
2018,5,5,Finland,Kaggle Hat,KaggleMart,1231
2018,5,5,Finland,Kaggle Hat,KaggleRama,2197
2018,5,5,Finland,Kaggle Mug,KaggleMart,526
2018,5,5,Finland,Kaggle Mug,KaggleRama,921
2018,5,5,Finland,Kaggle Sticker,KaggleMart,328
2018,5,5,Finland,Kaggle Sticker,KaggleRama,549
2018,5,5,Norway,Kaggle Hat,KaggleMart,2049
2018,5,5,Norway,Kaggle Hat,KaggleRama,3559
2018,5,5,Norway,Kaggle Mug,KaggleMart,885
2018,5,5,Norway,Kaggle Mug,KaggleRama,1577
2018,5,5,Norway,Kaggle Sticker,KaggleMart,534
2018,5,5,Norway,Kaggle Sticker,KaggleRama,938
2018,5,5,Sweden,Kaggle Hat,KaggleMart,1315
2018,5,5,Sweden,Kaggle Hat,KaggleRama,2325
2018,5,5,Sweden,Kaggle Mug,KaggleMart,600
2018,5,5,Sweden,Kaggle Mug,KaggleRama,984
2018,5,5,Sweden,Kaggle Sticker,KaggleMart,337
2018,5,5,Sweden,Kaggle Sticker,KaggleRama,598
2018,6,1,Finland,Kaggle Hat,KaggleMart,2977
2018,6,1,Finland,Kaggle Hat,KaggleRama,5029
2018,6,1,Finland,Kaggle Mug,KaggleMart,1326
2018,6,1,Finland,Kaggle Mug,KaggleRama,2376
2018,6,1,Finland,Kaggle Sticker,KaggleMart,743
2018,6,1,Finland,Kaggle Sticker,KaggleRama,1353
2018,6,1,Norway,Kaggle Hat,KaggleMart,4771
2018,6,1,Norway,Kaggle Hat,KaggleRama,8693
2018,6,1,Norway,Kaggle Mug,KaggleMart,2208
2018,6,1,Norway,Kaggle Mug,KaggleRama,3960
2018,6,1,Norway,Kaggle Sticker,KaggleMart,1207
2018,6,1,Norway,Kaggle Sticker,KaggleRama,2227
2018,6,1,Sweden,Kaggle Hat,KaggleMart,3258
2018,6,1,Sweden,Kaggle Hat,KaggleRama,5738
2018,6,1,Sweden,Kaggle Mug,KaggleMart,1471
2018,6,1,Sweden,Kaggle Mug,KaggleRama,2505
2018,6,1,Sweden,Kaggle Sticker,KaggleMart,869
2018,6,1,Sweden,Kaggle Sticker,KaggleRama,1551
2018,6,2,Finland,Kaggle Hat,KaggleMart,2900
2018,6,2,Finland,Kaggle Hat,KaggleRama,4961
2018,6,2,Finland,Kaggle Mug,KaggleMart,1323
2018,6,2,Finland,Kaggle Mug,KaggleRama,2316
2018,6,2,Finland,Kaggle Sticker,KaggleMart,799
2018,6,2,Finland,Kaggle Sticker,KaggleRama,1345
2018,6,2,Norway,Kaggle Hat,KaggleMart,4733
2018,6,2,Norway,Kaggle Hat,KaggleRama,8358
2018,6,2,Norway,Kaggle Mug,KaggleMart,2123
2018,6,2,Norway,Kaggle Mug,KaggleRama,3751
2018,6,2,Norway,Kaggle Sticker,KaggleMart,1237
2018,6,2,Norway,Kaggle Sticker,KaggleRama,2158
2018,6,2,Sweden,Kaggle Hat,KaggleMart,3540
2018,6,2,Sweden,Kaggle Hat,KaggleRama,6383
2018,6,2,Sweden,Kaggle Mug,KaggleMart,1581
2018,6,2,Sweden,Kaggle Mug,KaggleRama,2829
2018,6,2,Sweden,Kaggle Sticker,KaggleMart,933
2018,6,2,Sweden,Kaggle Sticker,KaggleRama,1601
2018,6,3,Finland,Kaggle Hat,KaggleMart,2841
2018,6,3,Finland,Kaggle Hat,KaggleRama,4913
2018,6,3,Finland,Kaggle Mug,KaggleMart,1359
2018,6,3,Finland,Kaggle Mug,KaggleRama,2203
2018,6,3,Finland,Kaggle Sticker,KaggleMart,784
2018,6,3,Finland,Kaggle Sticker,KaggleRama,1422
2018,6,3,Norway,Kaggle Hat,KaggleMart,4877
2018,6,3,Norway,Kaggle Hat,KaggleRama,8375
2018,6,3,Norway,Kaggle Mug,KaggleMart,2137
2018,6,3,Norway,Kaggle Mug,KaggleRama,3734
2018,6,3,Norway,Kaggle Sticker,KaggleMart,1295
2018,6,3,Norway,Kaggle Sticker,KaggleRama,2231
2018,6,3,Sweden,Kaggle Hat,KaggleMart,3145
2018,6,3,Sweden,Kaggle Hat,KaggleRama,5389
2018,6,3,Sweden,Kaggle Mug,KaggleMart,1420
2018,6,3,Sweden,Kaggle Mug,KaggleRama,2431
2018,6,3,Sweden,Kaggle Sticker,KaggleMart,834
2018,6,3,Sweden,Kaggle Sticker,KaggleRama,1467
2018,6,4,Finland,Kaggle Hat,KaggleMart,3155
2018,6,4,Finland,Kaggle Hat,KaggleRama,5665
2018,6,4,Finland,Kaggle Mug,KaggleMart,1543
2018,6,4,Finland,Kaggle Mug,KaggleRama,2709
2018,6,4,Finland,Kaggle Sticker,KaggleMart,927
2018,6,4,Finland,Kaggle Sticker,KaggleRama,1613
2018,6,4,Norway,Kaggle Hat,KaggleMart,4524
2018,6,4,Norway,Kaggle Hat,KaggleRama,7967
2018,6,4,Norway,Kaggle Mug,KaggleMart,2188
2018,6,4,Norway,Kaggle Mug,KaggleRama,3730
2018,6,4,Norway,Kaggle Sticker,KaggleMart,1322
2018,6,4,Norway,Kaggle Sticker,KaggleRama,2140
2018,6,4,Sweden,Kaggle Hat,KaggleMart,3532
2018,6,4,Sweden,Kaggle Hat,KaggleRama,6311
2018,6,4,Sweden,Kaggle Mug,KaggleMart,1667
2018,6,4,Sweden,Kaggle Mug,KaggleRama,2823
